cgnA_Afu5g14910	F4S1B.scaffold_7	57.71	175	8	66	1	109	185687	186202	7.5e-22	103.3
cgnA_Afu5g14910	F4S1B.scaffold_7	97.14	35	1	0	109	143	186351	186452	1.7e-11	68.9
hrmAp_Afu5g14900	F4S1B.scaffold_7	95.01	381	0	19	1	362	188549	187414	3.1e-138	491.3
aclF_Afu8g06780	F4S1B.scaffold_351	94.09	203	0	12	1	203	22396	22965	1.4e-110	398.0
aclF_Afu8g06780	F4S1B.scaffold_315	97.37	152	0	4	208	359	26811	26371	2.4e-77	287.8
aclF_Afu8g06780	F4S1B.scaffold_315	26.52	328	196	45	27	349	11820	10970	8.2e-07	53.5
aclF_Afu8g06780	F4S1B.scaffold_41	28.21	319	197	32	31	335	121849	120956	4.5e-10	66.6
aclF_Afu8g06780	F4S1B.scaffold_207	27.60	279	168	34	28	293	8169	7399	2.8e-09	62.5
aclF_Afu8g06780	F4S1B.scaffold_433	39.22	153	79	14	143	285	9921	10360	1e-08	58.9
aclF_Afu8g06780	F4S1B.scaffold_114	27.50	360	192	69	1	344	65334	66239	2.4e-08	60.0
aclF_Afu8g06780	F4S1B.scaffold_3	27.14	280	172	32	29	299	236785	236024	2.5e-08	60.9
aclF_Afu8g06780	F4S1B.scaffold_385	29.44	197	109	30	39	224	8420	7890	3.4e-08	57.6
aclF_Afu8g06780	F4S1B.scaffold_525	33.33	123	73	9	29	143	8227	7867	1.2e-07	54.6
aclF_Afu8g06780	F4S1B.scaffold_1	30.24	205	117	26	35	216	115309	115907	2.2e-07	57.9
aclF_Afu8g06780	F4S1B.scaffold_569	29.45	163	99	16	37	192	23	481	3e-07	52.9
aclF_Afu8g06780	F4S1B.scaffold_368	26.32	266	158	38	40	287	20255	20983	4.4e-07	54.0
aclF_Afu8g06780	F4S1B.scaffold_166	27.31	227	142	23	24	238	53152	53796	4.5e-07	55.4
aclF_Afu8g06780	F4S1B.scaffold_709	32.90	155	83	21	22	165	1354	1769	1.4e-06	48.9
aclF_Afu8g06780	F4S1B.scaffold_284	27.03	333	207	36	49	352	12466	13424	1.4e-06	53.0
aclF_Afu8g06780	F4S1B.scaffold_779	40.91	44	24	2	44	87	1228	1106	2e-06	47.8
aclF_Afu8g06780	F4S1B.scaffold_135	25.75	365	224	47	30	358	20025	18973	2.9e-06	53.0
aclF_Afu8g06780	F4S1B.scaffold_569	35.92	142	74	17	115	244	408	17	2.9e-06	49.7
aclF_Afu8g06780	F4S1B.scaffold_99	26.48	287	181	30	29	301	10298	11101	6.1e-06	52.2
