cgnA_Afu5g14910	B5289_CDC-25.scaffold_31	78.83	137	1	28	1	109	25561	25156	4.4e-38	157.4
cgnA_Afu5g14910	B5289_CDC-25.scaffold_31	97.14	35	1	0	109	143	25007	24906	1.8e-11	69.0
cgnA_Afu5g14910	B5289_CDC-25.scaffold_2	32.97	91	56	5	20	108	757390	757644	2e-06	48.6
hrmAp_Afu5g14900	B5289_CDC-25.scaffold_31	95.01	381	0	19	1	362	22809	23944	3.4e-138	491.3
hrmAp_Afu5g14900	B5289_CDC-25.scaffold_14	34.67	349	220	8	11	355	4666	3635	1.5e-40	166.9
aclF_Afu8g06780	B5289_CDC-25.scaffold_78	95.54	359	0	16	1	359	37557	38582	4.7e-133	473.9
aclF_Afu8g06780	B5289_CDC-25.scaffold_78	28.48	330	191	45	54	356	38578	37658	1.6e-13	76.9
aclF_Afu8g06780	B5289_CDC-25.scaffold_61	28.21	273	178	18	23	285	150677	151452	6.5e-10	60.5
aclF_Afu8g06780	B5289_CDC-25.scaffold_227	38.27	162	82	18	138	285	3417	2951	8e-10	59.7
aclF_Afu8g06780	B5289_CDC-25.scaffold_49	27.60	279	168	34	28	293	177029	177799	1.4e-09	62.5
aclF_Afu8g06780	B5289_CDC-25.scaffold_27	33.17	199	105	28	47	236	188102	187570	7.1e-09	61.7
aclF_Afu8g06780	B5289_CDC-25.scaffold_83	27.14	280	172	32	29	299	109764	110525	9.5e-09	60.9
aclF_Afu8g06780	B5289_CDC-25.scaffold_93	27.50	360	192	69	1	344	7172	6267	1.8e-08	59.8
aclF_Afu8g06780	B5289_CDC-25.scaffold_46	28.44	225	127	34	35	242	52624	53244	8.3e-08	58.2
aclF_Afu8g06780	B5289_CDC-25.scaffold_12	29.44	197	109	30	39	224	60837	60307	1.2e-07	57.6
aclF_Afu8g06780	B5289_CDC-25.scaffold_4	29.76	205	118	26	35	216	219015	219613	3.1e-07	56.3
aclF_Afu8g06780	B5289_CDC-25.scaffold_8	30.29	307	174	40	39	321	405096	405951	3.7e-07	56.0
aclF_Afu8g06780	B5289_CDC-25.scaffold_43	26.60	203	107	42	37	238	153193	152715	4.3e-07	54.6
aclF_Afu8g06780	B5289_CDC-25.scaffold_6	27.31	227	142	23	24	238	509486	508842	4.5e-07	55.7
aclF_Afu8g06780	B5289_CDC-25.scaffold_27	26.07	234	155	18	122	341	187694	188380	2.4e-06	53.3
aclF_Afu8g06780	B5289_CDC-25.scaffold_15	27.27	330	204	36	49	349	174503	173554	2.9e-06	53.0
aclF_Afu8g06780	B5289_CDC-25.scaffold_62	36.89	103	54	11	28	126	89712	89428	2.9e-06	53.0
aclF_Afu8g06780	B5289_CDC-25.scaffold_10	37.63	93	41	17	29	115	56057	55815	2.9e-06	53.0
aclF_Afu8g06780	B5289_CDC-25.scaffold_28	26.14	241	153	25	39	265	83397	84077	5.2e-06	52.2
